Id,Country,County,City,Name,Latitude,Longitude,Rating,UserRatingsTotal,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,Mountains,Hills,Plains,Plateaus,Valleys,GlacialFields,Deltas,Canyons,Beaches,NatureSpots, StunningViews,Lakes,Parks,IconicCities,Farms,Castles,HistoricalHomes ,BoatRides,LakefrontAreas,SwimmingAreas,Caves,Playgrounds
522,Romania,Ilfov,1 Decembrie,Felina Vet,44.29351570000001,26.0612892,4.6,301,0,1,15,86,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Romania,București,București,Galaxy Pet Vet,44.4888148,26.021793,4.8,44,0,0,1,7,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Romania,Ilfov,1 Decembrie,BIAVET veterinarian ANIMALS,44.2850502,26.0604546,4.7,122,0,0,4,29,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525,Romania,Giurgiu County,Giurgiu,Nico Vet Pet,43.8941168,25.9603947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Romania,Giurgiu County,Giurgiu,Animal Care Vet,43.9062288,25.9714336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527,Romania,Gorj,Târgu Jiu,ChiccoVET,45.0283266,23.2734302,4.7,97,0,0,3,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
528,Romania,Gorj,Târgu Jiu,Blue Care Vet,45.03028809999999,23.2729956,4.5,393,0,3,29,129,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529,Romania,Gorj County,Târgu Jiu,All4Animals - Cabinet Veterinar,45.03685220000001,23.2691397,4.9,32,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
530,Romania,Gorj,Târgu Jiu,Clinivet S.R.L.,45.03208360000001,23.279123,4.3,237,0,5,30,91,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
531,Romania,Gorj,Târgu Jiu,S.C. Pug Vetlife S.R.L.,45.0245972,23.2759398,5.0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
532,Romania,Hunedoara,Petroșani,Pet Life Vet,45.414752,23.3705431,4.8,27,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,Romania,Gorj,Târgu Jiu,Farmacie veterinară,45.0374686,23.2686583,4.8,13,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Romania,Gorj,Târgu Jiu,Farmacie Veterinara si Frizerie Canina,45.019876,23.2615854,4.9,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,Romania,Gorj,Târgu Jiu,Cabinet Medical Veterinar,45.0297616,23.26035520000001,4.4,9,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537,Romania,Gorj,Târgu Jiu,Farmacia Veterinară Doctor D,45.0301954,23.2761542,5.0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
538,Romania,Gorj,Târgu Jiu,Farmacie veterinara TwoTails,45.0364635,23.2763151,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539,Romania,Gorj,Târgu Jiu,Cabinet Veterinar Dr. Petcu Cristian,45.06678830000001,23.3376118,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Romania,Gorj,Târgu Jiu,EURO GEOVET SRL,45.03783900000001,23.272291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542,Romania,Gorj,Teleşti,Dispensar veterinar,45.0065761,23.0737467,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,Romania,Gorj,Baia de Fier,SC Minveter SRL,45.1698205,23.7534553,4.4,56,0,1,5,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
544,Romania,Gorj,Târgu Jiu,S.C. Pro XT MedVet S.R.L.,45.0210696,23.2684955,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,Romania,Gorj,Târgu Jiu,Romvac Company S.A.,45.0321171,23.2781741,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
547,Romania,Harghita,Miercurea Ciuc,Helpvet S.R.L.,46.3521294,25.8079607,4.5,65,0,1,5,21,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Romania,Harghita,Miercurea Ciuc,"Roth Gheorghe, Cabinet Veterinar",46.3604078,25.8099394,4.9,41,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
549,Romania,Harghita,Miercurea Ciuc,Állatpatika és állatorvosi rendelő,46.36130119999999,25.79727889999999,4.7,34,0,0,1,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Romania,Harghita,Miercurea Ciuc,Szikszai Állatorvosi Rendelő,46.37848450000001,25.8016323,4.9,141,0,0,1,13,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,Romania,Harghita,Delniţa,TRIVETCOM,46.4121671,25.8264819,4.1,9,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
552,Romania,Harghita County,Sâncrăieni,Vetprakticom,46.3231236,25.8148505,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
554,Romania,Harghita,Miercurea Ciuc,Homeopatie Veterinara,46.361859,25.7996691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
555,Romania,Harghita,Sântimbru,Leheldoki állatorvosi rendelő,46.2841206,25.8695897,4.0,5,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Romania,Harghita,Delniţa,"Dr.Iszlay Tibor ,medic veterinar",46.41690289999999,25.8281815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,Romania,Bacău,Făget,Dr Antal Attila,46.590539,26.049478,4.6,31,0,0,2,9,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,Romania,Harghita,Lunca de Jos,Egres S.R.L.,46.57702949999999,25.9948418,4.8,13,0,0,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Romania,Hunedoara,Deva,Zoica Vet,45.8678513,22.9308258,4.9,116,0,0,0,11,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Romania,Hunedoara,Deva,Andivet,45.8694935,22.9210801,4.1,239,1,9,43,97,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,Romania,Hunedoara,Deva,MCM Sanitfarmvet,45.8839775,22.9080616,4.3,29,0,1,4,11,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,Romania,Hunedoara,Deva,Veterinary offices Dr.Purcarelu,45.8719836,22.905189,4.9,15,0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Romania,Hunedoara,Deva,Animed Plus,45.8810272,22.9047565,4.8,131,0,0,2,22,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Romania,Hunedoara,Hunedoara,Karin Vet,45.75601469999999,22.9043239,4.5,54,0,0,4,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565,Romania,Hunedoara,Deva,Moon Veterinary,45.8640221,22.9083252,5.0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
566,Romania,Hunedoara,Simeria,Asistență Veterinară Simeria Dr.Gorneanu,45.851053,23.0126737,4.9,27,0,0,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Romania,Hunedoara,Vețel,Cabinet Veterinar TOTO & PACOVET,45.9024358,22.8017741,5.0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569,Romania,Hunedoara,Deva,Cabinet Veterinar,45.8722255,22.9049391,4.4,7,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
570,Romania,Hunedoara,Simeria,Farmavet,45.8565465,23.0095882,4.3,11,0,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,Romania,Hunedoara,Ilia,Cristian Dorobanțu,45.9319856,22.6563797,4.8,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,Romania,Hunedoara,Călan,Cabinet veterinar MCM SanitFarmVet Calan,45.7292358,23.0256102,4.5,10,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,Romania,Hunedoara,Deva,FarmaVet,45.8827307,22.9088546,4.0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
575,Romania,Hunedoara,Hunedoara,Circumscriptia Sanitar Veterinara Hunedoara,45.7506105,22.9020876,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
576,Romania,Ialomița,Slobozia,AlmaVet,44.5618106,27.3716229,4.3,82,0,2,10,31,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Romania,Ialomița,Slobozia,Zoovet S.R.L.,44.5664609,27.3638882,4.6,169,0,1,8,48,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
578,Romania,Ialomița County,Slobozia,Black Gamedog,44.5652358,27.3813593,4.2,21,0,1,3,8,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Romania,Ilfov,Otopeni,VetCenter,44.5542324,26.0696689,4.6,251,0,1,13,72,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,Romania,București,București,Animax Ultra Vet,44.43806979999999,26.12128939999999,4.7,331,0,1,10,78,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Romania,Ialomița,Fetești-Gară,Cabinet veterinar Fetesti Dr.Mihai Ciocea,44.41315150000001,27.8281881,4.5,83,0,1,6,27,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Romania,București,București,"Pet Home - Cabinet Veterinar Aviatorilor. Microcipare Caini, Analize Caini",44.460537,26.0782676,4.9,29,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
585,Romania,Ialomița,Ciulniţa,DSV,44.5370558,27.3483828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586,Romania,Iași,Iași,Clinica Veterinară Pet`s Land,47.1662145,27.5898334,4.6,176,0,1,9,50,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
587,Romania,Iași,Iași,Pet Doctor,47.1372558,27.5753945,5.0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,Romania,Iași,Iași,Urgente Veterinare Non Stop - Dr. Paw Paw,47.15978629999999,27.6004689,5.0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
589,Romania,Iași,Iași,Cabinet Veterinar - Zen Vet,47.1517227,27.5986592,4.9,73,0,0,0,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590,Romania,Iași,Iași,Veterinary point of care,47.158945,27.61857999999999,4.5,26,0,0,2,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,Romania,Iași,Iași,Cabinet veterinar Katyvet & Co,47.1494074,27.5792746,4.4,62,0,1,6,22,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Romania,Iași,Iași,Cabinet veterinar Dinda Pet Iasi,47.161715,27.563865,3.9,60,1,4,14,24,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,Romania,Iași,Iași,Cabinet Veterinar Dr Doolittle,47.1495872,27.5889046,4.2,44,0,1,7,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Romania,Iași,Iași,Animalutul Meu,47.1673804,27.5950957,4.7,182,0,0,5,43,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
595,Romania,Iași,Iași,Clinica Primvet,47.173933,27.5820175,4.7,133,0,0,4,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
596,Romania,Iași,Iași,Sante Vet - Veterinary Clinic,47.16853669999999,27.5567759,4.9,226,0,0,1,21,204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Romania,Iași,Valea Adâncă,Dinda Pet 2 Valea Adâncă,47.11831489999999,27.56336469999999,4.8,123,0,0,2,21,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,Romania,Iași,Iași,Veterinarian Dr. Ludovic Bacusca,47.1583986,27.5768346,4.8,445,0,0,6,76,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
599,Romania,Iași,Iași,VET ANIMAL HOUSE,47.1638064,27.6122111,5.0,14,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Romania,Iași,Iași,Veterinarian dr. Marius Obreja,47.152336,27.59876999999999,4.8,26,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
601,Romania,Iași,Iași,Farmacie & Cabinet Veterinar Zoo-Vet,47.14596650000001,27.5907078,4.7,24,0,0,1,6,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
602,Romania,Iași,Iași,Green Vet - Veterinary Office Iasi & Grooming,47.172655,27.539646,3.9,87,1,6,20,35,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
603,Romania,Iași,Iași,PumbaVet - Cabinet Veterinar si Farmacie Veterinara Iasi,47.1630306,27.5618662,4.9,102,0,0,0,9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604,Romania,Iași,Valea Lupului,Paws Care,47.1739503,27.5107965,4.9,53,0,0,0,5,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Romania,Iași,Valea Adâncă,Elite Vet,47.1211293,27.5546342,4.8,249,0,0,4,42,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,Romania,Iași,Iași,ERIS VET,47.1245469,27.6212448,4.8,425,0,0,6,72,347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,Romania,Iași,Iași,Farmacie Veterinara Zoo-Vet,47.135444,27.574229,4.3,29,0,1,4,11,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,Romania,Maramureș,Baia Mare,Doggy Dog,47.64776399999999,23.554126,4.6,105,0,0,5,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
609,Romania,Maramureș,Baia Mare,Cabinet Veterinar Animal Med,47.6614769,23.5694696,4.9,221,0,0,1,20,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610,Romania,Maramureș,Baia Mare,Cabinet Veterinar Individual Dr. Monica Benea,47.64694459999999,23.5622292,4.8,58,0,0,1,10,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Romania,Maramureș,Baia Mare,Clinica Veterinară Clinvet-Serv S.R.L.,47.66127969999999,23.590128,4.9,98,0,0,0,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612,Romania,Maramureș,Baia Mare,Farmacie veterinara PetShop,47.6477185,23.5541234,4.5,22,0,0,2,7,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Romania,Maramureș,Baia Mare,Cabinet Veterinar Dr. Bogdan Gheorghe,47.6603602,23.5852454,4.8,192,0,0,3,33,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
614,Romania,Maramureș,Baia Mare,Medpol Serv S.R.L.,47.6535383,23.5752768,4.8,124,0,0,2,21,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Romania,Maramureș,Baia Mare,"Medic Veterinar Baia Mare, Urgențe",47.6535148,23.5724201,4.5,45,0,0,3,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616,Romania,Maramureș,Baia Mare,ANCAFARMVET S.R.L.,47.6439376,23.5779155,4.9,12,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
617,Romania,Maramureș,No data,Clinică Veterinară & Pet Shop,47.6046243,23.4483836,4.7,20,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,Romania,Maramureș,Baia Mare,"Cabinet Medical Veterinar Dr. Băran Iuliu , Dr. Baran Cristina",47.6638818,23.5636461,4.5,83,0,1,6,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
619,Romania,Maramureș,Baia Mare,"ArztVet - Cabinet medical veterinar, dr. Florin Pop",47.6426119,23.5782596,5.0,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Romania,Maramureș,Baia Mare,ALASKAVET Cabinet Sterilizări Tratamente,47.64882969999999,23.55486149999999,4.4,14,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621,Romania,Maramureș,Baia Sprie,Cabinet veterinar dr. Pop Claudiu,47.66121289999999,23.6892844,4.7,29,0,0,1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,Romania,Maramureș,Recea,Cabinet Veterinar Dr. Dinu Calin Pop,47.6368595,23.5110419,5.0,13,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Romania,Maramureș,Baia Mare,Cabinet Medical Veterinar Individual Dr. Pop Păsărin Irina,47.658203,23.555376,5.0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
626,Romania,Satu Mare,Satu Mare,Help Vet,47.780658,22.8826941,4.9,22,0,0,0,2,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,Romania,Satu Mare,Negrești-Oaș,"Dănuț Horia Gabriel, Cabinet Medical Veterinar",47.87319669999999,23.43397869999999,4.7,35,0,0,1,8,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Romania,Maramureș,Baia Mare,Romdar Servicii S.R.L.,47.6620868,23.5511502,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,Romania,Mehedinți,Drobeta-Turnu Severin,SebVet Happy Pet,44.6412095,22.6481784,5.0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630,Romania,Mehedinți,Drobeta-Turnu Severin,Medical Veterinary,44.6322984,22.667274,4.6,185,0,1,9,53,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
631,Romania,Mehedinți,Drobeta-Turnu Severin,Farmacie veterinara,44.6284568,22.6553231,4.2,27,0,1,4,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
632,Romania,Mehedinți,Drobeta-Turnu Severin,Arca Lui Noe,44.6301731,22.6709145,4.4,148,0,2,15,53,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
633,Romania,Mehedinți,Drobeta-Turnu Severin,S.C OCTAVIVET SRL,44.64111439999999,22.6489355,5.0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
634,Romania,Mehedinți,Drobeta-Turnu Severin,Cristiana Farmacie Veterinară,44.63684709999999,22.6649457,3.9,25,0,2,6,10,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
639,Romania,Mehedinți,Drobeta-Turnu Severin,Cabinet veterinar SalVet,44.6417611,22.6501765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
640,Romania,Gorj County,Motru,GGSVET,44.8035338,22.980502,4.2,20,0,1,3,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Romania,Mehedinți County,Jiana,Farmacie Veterinara,44.40098139999999,22.70981789999999,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
642,Romania,Mehedinți,Drobeta-Turnu Severin,Farmacie veterinara - cabinet medic veterinar VET-PLUS SRL,44.636273,22.66631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
644,Romania,Mureș,Târgu Mureș,R&R Veterinary Clinic,46.558283,24.5762648,4.6,262,0,1,13,75,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
645,Romania,Mureș,Târgu Mureș,Cabinet Veterinar Petkit Pro,46.5422322,24.5731392,4.5,109,0,1,8,36,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,Romania,Mureș,Târgu Mureș,Bubo,46.5403454,24.5513366,4.8,49,0,0,1,8,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Romania,Mureș,Sântana de Mureș,"Cabinet veterinar Dr Cengher Maria ""Elle&Maryvet""",46.58404849999999,24.5581628,5.0,68,0,0,0,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Romania,Mureș,Târgu Mureș,PETVET S.R.L.,46.55432309999999,24.5678597,4.3,12,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
649,Romania,Mureș,Târgu Mureș,Vet Kiss Barna,46.5633547,24.5471478,4.8,201,0,0,3,34,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Romania,Mureș,Târgu Mureș,AssisiVet,46.53255859999999,24.5602235,4.8,255,0,0,4,43,208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
651,Romania,Mureș,Târgu Mureș,GabiPetVet,46.5334718,24.5880226,4.4,17,0,0,2,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,Romania,Mureș,Târgu Mureș,VetHub - cabinet veterinar,46.5319439,24.5509304,4.9,103,0,0,0,10,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Romania,Mureș,Livezeni,Clinica Veterinară HiKeVet,46.5491184,24.6342853,5.0,26,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Romania,Mureș,Târgu Mureș,Noah's Ark,46.55432499999999,24.5678598,4.3,179,0,4,22,69,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Romania,Mureș,Târgu Mureș,Clinica Veterinară „Arca lui Noe”,46.5368897,24.5720422,4.6,235,0,1,12,67,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
657,Romania,Mureș,Sângeorgiu de Mureș,Dr. Benedek Barna Cabinet Medical Veterinar,46.5745715,24.6048903,4.1,23,0,1,4,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Romania,Mureș,Sighișoara,S.C.Petvet Animal Service srl,46.23174299999999,24.822547,4.8,22,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
659,Romania,Mureș,Târgu Mureș,Csillagkozi Kennel,46.5499986,24.5587585,4.3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,Romania,Mureș,Livezeni,CMVI Dr. Luca Daniel,46.5490989,24.63425059999999,4.9,98,0,0,0,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
661,Romania,Mureș,Reghin,Cabinet Veterinar Dobos Zoo Vet,46.76948429999999,24.7067225,4.6,107,0,0,5,31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
662,Romania,Mureș,Târgu Mureș,farmacie veterinara - PANTHERA MED SRL,46.5408949,24.5446622,4.5,90,0,1,7,30,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Romania,Mureş,Sântana de Mureș,Cabinet Medical Veterinar Sântana de Mureș,46.579795,24.5544313,3.5,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Romania,Mureş,Sântana de Mureș,Elle&Maryvet,46.5844876,24.5578614,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,Romania,Neamț,Piatra Neamț,Veterinary offices CliniKVet,46.924814,26.37772589999999,4.8,82,0,0,1,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
666,Romania,Neamț,Piatra Neamț,Minivet,46.935502,26.384353,4.8,227,0,0,3,39,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
